Date,Close
,BTC-USD
2022-07-27,22943.12042341547
2022-07-26,21206.715243842376
2022-07-25,21340.4673
2022-07-24,22600.784714066285
2022-07-23,22471.31570306779
2022-07-22,22701.085
2022-07-21,23180.0875
2022-07-20,23244.5742
2022-07-19,23407.3451
2022-07-18,22440.036584128276
2022-07-17,20769.40225729633
2022-07-16,21192.113672852756
2022-07-15,20831.31137190196
2022-07-14,20587.5358
2022-07-13,20187.1528
2022-07-12,19313.260763230774
2022-07-11,19992.2945670274
2022-07-10,20857.655837364564
2022-07-09,21592.741748203127
2022-07-08,21801.082205426865
2022-07-07,21647.165928409104
2022-07-06,20557.53554927252
2022-07-05,20185.96232827533
2022-07-04,20255.6454
2022-07-03,19310.0755
2022-07-02,19246.50948842687
2022-07-01,19336.1044410867
2022-06-30,19816.746359929737
2022-06-29,20101.12
2022-06-28,20293.4508
2022-06-27,20732.9834
2022-06-26,21029.2163
2022-06-25,21499.971037134244
2022-06-24,21279.532329177902
2022-06-23,21075.1688
2022-06-22,19976.053591349224
2022-06-21,20739.94338571921
2022-06-20,20672.8011
2022-06-19,20554.9027
2022-06-18,19007.5031
2022-06-17,20468.2145
2022-06-16,20383.6889
2022-06-15,22490.59072731445
2022-06-14,22209.515
2022-06-13,22509.0994
2022-06-12,26704.72935717625
2022-06-11,28399.9749
2022-06-10,29082.531950308585
2022-06-09,30111.70675013388
2022-06-08,30204.54858260606
2022-06-07,31193.0692
2022-06-06,31367.42259841491
2022-06-05,29909.210373336216
2022-06-04,29840.075215941404
2022-06-03,29717.55804641601
2022-06-02,30441.46505023028
2022-06-01,29789.42113357093
2022-05-31,31852.83438318997
2022-05-30,31720.0295
2022-05-29,29445.7241
2022-05-28,29047.060268766745
2022-05-27,28606.47447261681
2022-05-26,29353.619262832577
2022-05-25,29557.533735644305
2022-05-24,29674.1123
2022-05-23,29114.081131154417
2022-05-22,30366.04222096173
2022-05-21,29449.985559922392
2022-05-20,29234.032909858925
2022-05-19,30376.331478606928
2022-05-18,28760.1539
2022-05-17,30452.624328329548
2022-05-16,29880.548164234533
2022-05-15,31333.765617069977
2022-05-14,30123.7756
2022-05-13,29250.004
2022-05-12,29130.0386
2022-05-11,28984.5358
2022-05-10,31024.7033
2022-05-09,30363.865616615807
2022-05-08,33933.54281002884
2022-05-07,35552.564
2022-05-06,36033.0634
2022-05-05,36568.7596
2022-05-04,39699.0339591762
2022-05-03,37732.2997523189
2022-05-02,38503.90959019409
2022-05-01,38467.094
2022-04-30,37660.452922140656
2022-04-29,38592.0044169865
2022-04-28,39749.9386
2022-04-27,39248.43928178208
2022-04-26,38026.746255595535
2022-04-25,40475.27521135543
2022-04-24,39479.99697027191
2022-04-23,39419.5301
2022-04-22,39757.5541
2022-04-21,40528.7777
2022-04-20,41363.50366362778
2022-04-19,41504.4185
2022-04-18,40826.6711
2022-04-17,39678.0001
2022-04-16,40386.5108
2022-04-15,40558.127
2022-04-14,39909.71686623459
2022-04-13,41160.0481
2022-04-12,40169.21512314615
2022-04-11,39456.93304169156
2022-04-10,42242.7841
2022-04-09,42788.71116404083
2022-04-08,42283.4292
2022-04-07,43480.17472136096
2022-04-06,43138.51946866405
2022-04-05,45573.53741324558
2022-04-04,46605.60296925792
2022-04-03,46430.696713233774
2022-04-02,45845.95756165472
2022-04-01,46231.00475940512
2022-03-31,45540.826387141926
2022-03-30,47100.45937112435
2022-03-29,47498.66565132898
2022-03-28,46888.22115087928
2022-03-27,46842.71955202185
2022-03-26,44533.21741974338
2022-03-25,44365.18255014108
2022-03-24,43948.891125071685
2022-03-23,42925.97797981788
2022-03-22,42376.74421839415
2022-03-21,41051.83345848992
2022-03-20,41252.05198823504
2022-03-19,42166.22954211902
2022-03-18,41767.098165348754
2022-03-17,40958.22516015476
2022-03-16,41147.27988596017
2022-03-15,39302.01678630948
2022-03-14,39599.024365049096
2022-03-13,37824.35153256323
2022-03-12,38875.98604571685
2022-03-11,38770.045913321446
2022-03-10,39461.35101564641
2022-03-09,41955.06531614912
2022-03-08,38724.82008947423
2022-03-07,37991.87947414978
2022-03-06,38385.18524878165
2022-03-05,39409.21246875248
2022-03-04,39120.04239886125
2022-03-03,42450.88343194115
2022-03-02,43938.47684298478
2022-03-01,44359.8712
2022-02-28,43181.1437
2022-02-27,37714.48388805459
2022-02-26,39033.5353
2022-02-25,39219.47675700127
2022-02-24,38296.16592688904
2022-02-23,37287.4863427188
2022-02-22,38302.8439
2022-02-21,37003.15355791065
2022-02-20,38464.85279732303
2022-02-19,40112.559528975085
2022-02-18,39976.235950323
2022-02-17,40491.0412
2022-02-16,43997.7116
2022-02-15,44602.5315
2022-02-14,42594.94190251804
2022-02-13,42235.5136
2022-02-12,42126.3511
2022-02-11,42377.6527
2022-02-10,43524.3779183224
2022-02-09,44283.9142
2022-02-08,44082.39258092253
2022-02-07,43905.99797776678
2022-02-06,42388.07234245959
2022-02-05,41360.0538
2022-02-04,41653.56035863469
2022-02-03,37027.78
2022-02-02,36835.9015
2022-02-01,38761.9683
2022-01-31,38472.00623585542
2022-01-30,37937.339
2022-01-29,38131.8236
2022-01-28,37784.7229
2022-01-27,37201.84234665862
2022-01-26,36775.52950357352
2022-01-25,36948.63102657288
2022-01-24,36705.9179
2022-01-23,36231.1426
2022-01-22,35015.93463281712
2022-01-21,36400.668
2022-01-20,40673.94411547012
2022-01-19,41676.49877717717
2022-01-18,42352.1359
2022-01-17,42199.0091087438
2022-01-16,43104.67712592442
2022-01-15,43145.3076303167
2022-01-14,43068.7265794597
2022-01-13,42580.3303
2022-01-12,43900.027
2022-01-11,42674.2972
2022-01-10,41786.2184
2022-01-09,41880.90095265793
2022-01-08,41752.9299959346
2022-01-07,41512.9242
2022-01-06,43119.06385915039
2022-01-05,43529.7281
2022-01-04,45884.4596581148
2022-01-03,46424.346
2022-01-02,47313.6322
2022-01-01,47544.4994
2021-12-31,46304.9495942002
2021-12-30,47161.0092
2021-12-29,46408.30267099845
2021-12-28,47637.8884
2021-12-27,50650.17144492962
2021-12-26,50799.97886066186
2021-12-25,50629.9812440385
2021-12-24,50771.9277
2021-12-23,50795.70373249395
2021-12-22,48648.506046031885
2021-12-21,48938.9095
2021-12-20,46878.42809013247
2021-12-19,46686.4963
2021-12-18,46871.01844345239
2021-12-17,46305.32715138494
2021-12-16,47709.1644
2021-12-15,48787.2417
2021-12-14,48395.29567064738
2021-12-13,46745.6254
2021-12-12,50116.99176196779
2021-12-11,49286.3666307345
2021-12-10,47092.3307
2021-12-09,47834.99429351777
2021-12-08,50471.21695775764
2021-12-07,50559.947613629454
2021-12-06,50453.04698120852
2021-12-05,49217.9124
2021-12-04,49014.11287550163
2021-12-03,53708.6772
2021-12-02,56405.66892064036
2021-12-01,57173.0795
2021-11-30,57030.12565284342
2021-11-29,57876.49423835674
2021-11-28,57158.66834037815
2021-11-27,54487.450221164974
2021-11-26,53663.60159320845
2021-11-25,58907.050757878096
2021-11-24,57103.4606
2021-11-23,57672.52894264075
2021-11-22,56369.5245
2021-11-21,58681.09230984937
2021-11-20,59815.37361026729
2021-11-19,58046.889146434674
2021-11-18,56749.2716
2021-11-17,60338.9249
2021-11-16,60189.9985
2021-11-15,63715.76977568518
2021-11-14,65255.04686152799
2021-11-13,64471.04361778848
2021-11-12,64315.36363608923
2021-11-11,64800.36101601352
2021-11-10,64871.25216133435
2021-11-09,66913.3364
2021-11-08,67500.0247355689
2021-11-07,63180.13308079259
2021-11-06,61416.30848197429
2021-11-05,61026.01799193046
2021-11-04,61367.933830973
2021-11-03,62941.48199104164
2021-11-02,63175.512385758026
2021-11-01,61065.0310670206
2021-10-31,61339.97564069321
2021-10-30,61661.28735236688
2021-10-29,62220.293663782926
2021-10-28,60438.74647138581
2021-10-27,58681.0152
2021-10-26,60396.4959
2021-10-25,62989.54469958203
2021-10-24,60849.61639879063
2021-10-23,61238.6222
2021-10-22,60694.00000650834
2021-10-21,62298.093007718286
2021-10-20,65986.30293718613
2021-10-19,64217.0839
2021-10-18,61953.2331
2021-10-17,61582.25155249131
2021-10-16,60860.89183706596
2021-10-15,61526.33413298988
2021-10-14,57351.7384160736
2021-10-13,57357.6067
2021-10-12,56035.85825462517
2021-10-11,57399.22646992879
2021-10-10,54689.5713
2021-10-09,55102.17221375232
2021-10-08,53892.9323
2021-10-07,53809.13817103468
2021-10-06,55385.44519072514
2021-10-05,51545.04936807646
2021-10-04,49176.7613
2021-10-03,48144.1454
2021-10-02,47710.5155
2021-10-01,48080.37283833829
2021-09-30,43797.59220008473
2021-09-29,41543.6399
2021-09-28,40909.3105
2021-09-27,42278.30996239119
2021-09-26,43209.8655
2021-09-25,42718.93784111034
2021-09-24,42748.0353
2021-09-23,44844.228
2021-09-22,43579.97297674777
2021-09-21,40538.4344
2021-09-20,42966.0101
2021-09-19,47201.5018
2021-09-18,48210.7774
2021-09-17,47197.5518
2021-09-16,47816.2504
2021-09-15,48092.9703
2021-09-14,47012.9104
2021-09-13,44990.02141158837
2021-09-12,46058.0015
2021-09-11,45096.0509
2021-09-10,44833.0831
2021-09-09,46319.9526
2021-09-08,45972.9463
2021-09-07,46881.9971
2021-09-06,52639.2443
2021-09-05,51698.7267
2021-09-04,49974.09727500616
2021-09-03,49987.63656811707
2021-09-02,49318.558
2021-09-01,48744.6322
2021-08-31,47225.2696
2021-08-30,47020.6765
2021-08-29,48876.7643
2021-08-28,48864.0249
2021-08-27,49005.9495
2021-08-26,47130.6185
2021-08-25,48939.9658
2021-08-24,47734.0314
2021-08-23,49486.4032
2021-08-22,49223.9471176446
2021-08-21,49000.4242
2021-08-20,49270.61314785449
2021-08-19,46666.8683
2021-08-18,44856.0324
2021-08-17,44569.5598
2021-08-16,45906.7425
2021-08-15,47057.4919
2021-08-14,47053.5097
2021-08-13,47799.9721162026
2021-08-12,44434.3365
2021-08-11,45670.172
2021-08-10,45543.91666426932
2021-08-09,46265.47427585355
2021-08-08,43780.238803238186
2021-08-07,44665.77153480004
2021-08-06,42792.78790278553
2021-08-05,40849.95098301631
2021-08-04,39772.47169848371
2021-08-03,38255.05
2021-08-02,39153.01029453657
2021-08-01,40120.70071620807
2021-07-31,41700.996741679664
2021-07-30,42094.78
2021-07-29,39993.53
2021-07-28,39999.97
2021-07-27,39184.61
2021-07-26,37211.42
2021-07-25,35227.35
2021-07-24,34211.77
2021-07-23,33506.09381526193
2021-07-22,32338.55
2021-07-21,32142.94
2021-07-20,29759.93
2021-07-19,30851.95
2021-07-18,31813
2021-07-17,31570.17
2021-07-16,31385.55
2021-07-15,31641.44704569291
2021-07-14,32776.13963032397
2021-07-13,32567.5725146342
2021-07-12,33219.35200045253
2021-07-11,34249.77403858005
2021-07-10,33548.81732712989
2021-07-09,33866.19638187796
2021-07-08,32837.96027303372
2021-07-07,33867.4651242288
2021-07-06,34106.80638064917
2021-07-05,33866.5447497376
2021-07-04,35312.38754419704
2021-07-03,34698.303128850115
2021-07-02,33846.0070871488
2021-07-01,33628.67
2021-06-30,35060.428966375206
2021-06-29,35840.386468477736
2021-06-28,34439.12
2021-06-27,34579.03
2021-06-26,31858.58
2021-06-25,31708.50892795173
2021-06-24,34580.351177004355
2021-06-23,33646.15
2021-06-22,32366.97
2021-06-21,31606.39
2021-06-20,35648.517163470904
2021-06-19,35635.38
2021-06-18,35577.47
2021-06-17,38082.08
2021-06-16,38290.04331721751
2021-06-15,40204.51
2021-06-14,40499.97
2021-06-13,38990
2021-06-12,35538.3
2021-06-11,37200.35
2021-06-10,36870.06
2021-06-09,37345.044921562585
2021-06-08,33369.1380606844
2021-06-07,33550.00408032163
2021-06-06,35781.01
2021-06-05,35510.26
2021-06-04,36908.14
2021-06-03,39152.71
2021-06-02,37622.43
2021-06-01,36606.39
2021-05-31,37303.750088697365
2021-05-30,35618.15758307902
2021-05-29,34523.41
2021-05-28,35670.7
2021-05-27,38479.69228455568
2021-05-26,39184.76165413112
2021-05-25,38165.78817561584
2021-05-24,38619.39710028808
2021-05-23,34834.68224245205
2021-05-22,37555
2021-05-21,37242.94270458837
2021-05-20,40389.77810720434
2021-05-19,36974.614735375
2021-05-18,43019.774295314
2021-05-17,43590.922172391
2021-05-16,46395.05
2021-05-15,46786.61
2021-05-14,49884.92
2021-05-13,49655.621033883
2021-05-12,50482.434481737
2021-05-11,56721.833840935
2021-05-10,55772.281248757
2021-05-09,58169.727616902
2021-05-08,58711.172030754
2021-05-07,57339.55
2021-05-06,56484.49
2021-05-05,57338.36
2021-05-04,53329.387643742
2021-05-03,57211.408640625
2021-05-02,56563.76
2021-05-01,57793.518868245
2021-04-30,57758.646931212
2021-04-29,53610.429064522
2021-04-28,54766.539300399
2021-04-27,54924.014700428
2021-04-26,53954.40656687
2021-04-25,48987.681638512
2021-04-24,50007.715949987
2021-04-23,51020.041151817
2021-04-22,51843.679797905
2021-04-21,53889.33
2021-04-20,56363.62
2021-04-19,55653.244867317
2021-04-18,56037.128717561
2021-04-17,60078.27
2021-04-16,61504.768623643
2021-04-15,63183.14
2021-04-14,62628.975942463
2021-04-13,63528.48
2021-04-12,59940.53
2021-04-11,60018.28649422
2021-04-10,59747.436800736
2021-04-09,58159.44
2021-04-08,58019.88
2021-04-07,56073.471560786
2021-04-06,58093.238332403
2021-04-05,58777.739363776
2021-04-04,58215.19
2021-04-03,57139.137960369
2021-04-02,58963.327596364
2021-04-01,58755.615177915
2021-03-31,58719.454369704
2021-03-30,58693.948561784
2021-03-29,57664.850966586
2021-03-28,55861.95
2021-03-27,55917.880112079
2021-03-26,55002.769793935
2021-03-25,51412.192011042
2021-03-24,52584.785401622
2021-03-23,54599.961810643
2021-03-22,54249.990775698
2021-03-21,57392.205695478
2021-03-20,58219.82
2021-03-19,58091.623667025
2021-03-18,57687.520560171
2021-03-17,58711.978740212
2021-03-16,56455.998436302
2021-03-15,55723.949158947
2021-03-14,59380.018943745
2021-03-13,61297.997385093
2021-03-12,57278.155019056
2021-03-11,57633.699811129
2021-03-10,55998.739272912
2021-03-09,54759.461685978
2021-03-08,52326.862441311
2021-03-07,51409.226747725
2021-03-06,48884.800434591
2021-03-05,48901.915683951
2021-03-04,48523.779583539
2021-03-03,50593.579779577
2021-03-02,48245.59608153
2021-03-01,49557.936855621
2021-02-28,44986.744834586
2021-02-27,46202.313746958
2021-02-26,46205.257719958
2021-02-25,47372.377990661
2021-02-24,49577.667053636
2021-02-23,48514.382154476
2021-02-22,54153.655191753
2021-02-21,57367.946141722
2021-02-20,56008.787435495
2021-02-19,55795.155052979
2021-02-18,51656.846873218
2021-02-17,52127.620932861
2021-02-16,49261.050774171
2021-02-15,47981.977492583
2021-02-14,48673.329709376
2021-02-13,47056.769564544
2021-02-12,47622.56892074
2021-02-11,47680.424437754
2021-02-10,44866.502278149
2021-02-09,46511.520580186
2021-02-08,46225.496408246
2021-02-07,38888.638236331
2021-02-06,39191.507551212
2021-02-05,37945.964473995
2021-02-04,36938.034865347
2021-02-03,37551.934350785
2021-02-02,35507.127708897
2021-02-01,33513.441195617
2021-01-31,33136.139470858
2021-01-30,34333.107938735
2021-01-29,34241.186845666
2021-01-28,33117.572836963
2021-01-27,30305.343778842
2021-01-26,32577.768696891
2021-01-25,32272.783841286
2021-01-24,32261.744350118
2021-01-23,32045.83959395
2021-01-22,32836.135575065
2021-01-21,30892.802357827
2021-01-20,35636.110992082
2021-01-19,36177.487494105
2021-01-18,36714.843204834
2021-01-17,35786.417028053
2021-01-16,36178.180209501
2021-01-15,36678.950398519
2021-01-14,39304.686213759
2021-01-13,37359.33215959
2021-01-12,33949.396834015
2021-01-11,35569.722698726
2021-01-10,38299.01960037
2021-01-09,40129.000498579
2021-01-08,40703.290535401
2021-01-07,39493.128514839
2021-01-06,36904.218251055
2021-01-05,33965.160423041
2021-01-04,31973.832153912
2021-01-03,32877.607282615
2021-01-02,32093.264962249
2021-01-01,29300.190935827
2020-12-31,28977.96181814
2020-12-30,28810.020485478
2020-12-29,27392.54054504
2020-12-28,27147.366752087
2020-12-27,26326.481838017
2020-12-26,26446.973570052
2020-12-25,24652.036519447
2020-12-24,23733.030486264
2020-12-23,23261.78519646
2020-12-22,23801.640166626
2020-12-21,22882.157922681
2020-12-20,23516.402834426
2020-12-19,23844.568074264
2020-12-18,23113.992587247
2020-12-17,22823.459093674
2020-12-16,21367.096307987
2020-12-15,19434.070313033
2020-12-14,19270.746809811
2020-12-13,19169.338451969
2020-12-12,18804.794708687
2020-12-11,18062.118986906
2020-12-10,18261.878450329
2020-12-09,18569.987699691
2020-12-08,18325.054202865
2020-12-07,19190.037781381
2020-12-06,19336.692554651
2020-12-05,19127.656824482
2020-12-04,18737.192660312
2020-12-03,19427.95495995
2020-12-02,19201.276130857
2020-12-01,18855.043740295
2020-11-30,19721.874730214
2020-11-29,18162.123474769
2020-11-28,17707.715790133
2020-11-27,17076.842021809
2020-11-26,17072.810341953
2020-11-25,18770.202102024
2020-11-24,19121.511413257
2020-11-23,18374.452581293
2020-11-22,18413.52696735
2020-11-21,18709.05738082
2020-11-20,18641.285031419
2020-11-19,17806.276919319
2020-11-18,17827.839147466
2020-11-17,17683.759275981
2020-11-16,16725.110727362
2020-11-15,15961.34578839
2020-11-14,16083.588047602
2020-11-13,16316.137259339
2020-11-12,16279.270538159
2020-11-11,15687.480248155
2020-11-10,15280.16349114
2020-11-09,15326.156847868
2020-11-08,15499.081293284
2020-11-07,14821.983251777
2020-11-06,15547.052549124
2020-11-05,15558.525408402
2020-11-04,14132.96094433
2020-11-03,13973.248876644
2020-11-02,13576.968475843
2020-11-01,13735.006857626
2020-10-31,13795.526547596
2020-10-30,13568.837248108
2020-10-29,13443.531522235
2020-10-28,13275.481261315
2020-10-27,13651.54050526
2020-10-26,13065.536025938
2020-10-25,13020.811715896
2020-10-24,13117.174729466
2020-10-23,12929.022175701
2020-10-22,12958.537189204
2020-10-21,12808.795951863
2020-10-20,11910.242112809
2020-10-19,11748.376783365
2020-10-18,11490.015808249
2020-10-17,11368.484736962
2020-10-16,11312.662784187
2020-10-15,11492.615897338
2020-10-14,11426.367479344
2020-10-13,11423.480015091
2020-10-12,11544.137639625
2020-10-11,11376.435109896
2020-10-10,11294.994190302
2020-10-09,11066.190869882
2020-10-08,10898.551843619
2020-10-07,10665.252260679
2020-10-06,10604.446854355
2020-10-05,10784.67081854
2020-10-04,10665.698551049
2020-10-03,10541.32189207
2020-10-02,10566.494383933
2020-10-01,10614.303326871
2020-09-30,10766.814094563
2020-09-29,10839.962683468
2020-09-28,10702.472833045
2020-09-27,10766.522449088
2020-09-26,10739.742577529
2020-09-25,10683.395234217
2020-09-24,10731.532396808
2020-09-23,10231.051311501
2020-09-22,10531.351535286
2020-09-21,10427.87773384
2020-09-20,10914.687407947
2020-09-19,11076.850892878
2020-09-18,10916.970917053
2020-09-17,10934.419674311
2020-09-16,10946.921228692
2020-09-15,10782.99980322
2020-09-14,10665.113719053
2020-09-13,10315.666411066
2020-09-12,10438.37739278
2020-09-11,10374.778150971
2020-09-10,10334.638647185
2020-09-09,10214.15437465
2020-09-08,10112.206366256
2020-09-07,10356.444382971
2020-09-06,10257.229742702
2020-09-05,10129.786654306
2020-09-04,10473.519453043
2020-09-03,10215.669958645
2020-09-02,11399.148968018
2020-09-01,11921.754916292
2020-08-31,11655.998698678
2020-08-30,11697.794368445
2020-08-29,11485.101567395
2020-08-28,11496.830217387
2020-08-27,11311.240202114
2020-08-26,11463.567970252
2020-08-25,11361.554816122
2020-08-24,11763.761713068
2020-08-23,11653.407286706
2020-08-22,11681.15792601
2020-08-21,11530.919234185
2020-08-20,11866.595191214
2020-08-19,11732.405565665
2020-08-18,11961.994599784
2020-08-17,12285.936628884
2020-08-16,11892.68092121
2020-08-15,11865.383052744
2020-08-14,11742.876373856
2020-08-13,11763.009141034
2020-08-12,11576.814266862
2020-08-11,11395.405816094
2020-08-10,11867.866490683
2020-08-09,11648.083166166
2020-08-08,11728.585226911
2020-08-07,11583.159273747
2020-08-06,11780.285372344
2020-08-05,11732.927950313
2020-08-04,11194.554614509
2020-08-03,11246.255476837
2020-08-02,11073.607655717
2020-08-01,11800.389870165
2020-07-31,11334.58546549
2020-07-30,11109.23106292
2020-07-29,11073.297879589
2020-07-28,10895.733957139
2020-07-27,10996.536599024
2020-07-26,9917.359473893
2020-07-25,9686.12071608
2020-07-24,9545.046629108
2020-07-23,9592.963304038
2020-07-22,9518.901022149
2020-07-21,9385.174346234
2020-07-20,9164.069788541
2020-07-19,9207.816995889
2020-07-18,9170.802680627
2020-07-17,9155.773355258
2020-07-16,9137.239203353
2020-07-15,9206.764838048
2020-07-14,9254.20447377
2020-07-13,9247.107825483
2020-07-12,9286.726084869
2020-07-11,9231.320100491
2020-07-10,9278.447734235
2020-07-09,9240.366175725
2020-07-08,9420.350154587
2020-07-07,9252.355179756
2020-07-06,9342.540315737
2020-07-05,9072.772592194
2020-07-04,9127.518466541
2020-07-03,9065.57798453
2020-07-02,9084.054479317
2020-07-01,9225.668161404
2020-06-30,9145.560607003
2020-06-29,9180.15902631
2020-06-28,9118.117533044
2020-06-27,9014.22427198
2020-06-26,9165.503578236
2020-06-25,9254.748295924
2020-06-24,9289.303604875
2020-06-23,9614.94360605
2020-06-22,9685.845286855
2020-06-21,9289.89379981
2020-06-20,9348.977142148
2020-06-19,9305.901804693
2020-06-18,9401.552893373
2020-06-17,9463.405493001
2020-06-16,9520.484680768
2020-06-15,9421.652179904
2020-06-14,9352.845602064
2020-06-13,9463.820529397
2020-06-12,9460.375484512
2020-06-11,9314.378159997
2020-06-10,9864.561413157
2020-06-09,9769.869087608
2020-06-08,9773.301577068
2020-06-07,9742.573822416
2020-06-06,9662.323105336
2020-06-05,9641.917174627
2020-06-04,9803.990305736
2020-06-03,9652.629014484
2020-06-02,9538.727853222
2020-06-01,10177.770353698
2020-05-31,9449.860914083
2020-05-30,9693.552426994
2020-05-29,9418.133839887
2020-05-28,9536.159368896
2020-05-27,9165.144673701
2020-05-26,8850.354200037
2020-05-25,8897.213209214
2020-05-24,8791.793685125
2020-05-23,9180.527996785
2020-05-22,9160.705420055
2020-05-21,9073.693078891
2020-05-20,9524.434063671
2020-05-19,9761.178765113
2020-05-18,9733.739136589
2020-05-17,9667.578396738
2020-05-16,9380.484219264
2020-05-15,9293.972171086
2020-05-14,9772.561575826
2020-05-13,9302.896540995
2020-05-12,8792.063767945
2020-05-11,8593.856494464
2020-05-10,8745.152545192
2020-05-09,9570.005987549
2020-05-08,9822.88562923
2020-05-07,9968.105282228
2020-05-06,9198.252700851
2020-05-05,8967.997704233
2020-05-04,8883.30678116
2020-05-03,8894.362674812
2020-05-02,8974.922892482
2020-05-01,8832.98125113
2020-04-30,8607.329832118
2020-04-29,8759.789190303
2020-04-28,7754.222425558
2020-04-27,7766.689761497
2020-04-26,7665.828318069
2020-04-25,7535.263896666
2020-04-24,7497.353392645
2020-04-23,7464.891126761
2020-04-22,7106.551177031
2020-04-21,6851.005362273
2020-04-20,6856.78595335
2020-04-19,7133.148679405
2020-04-18,7233.157423116
2020-04-17,7034.54035767
2020-04-16,7088.799491826
2020-04-15,6637.791815543
2020-04-14,6856.179093865
2020-04-13,6837.422539886
2020-04-12,6977.230635882
2020-04-11,6869.586551932
2020-04-10,6859.8337374
2020-04-09,7293.584360283
2020-04-08,7352.328771068
2020-04-07,7198.770191509
2020-04-06,7279.161792257
2020-04-05,6789.732164723
2020-04-04,6847.730054844
2020-04-03,6733.747734803
2020-04-02,6807.465142308
2020-04-01,6598.287014759
2020-03-31,6431.262412871
2020-03-30,6424.078447239
2020-03-29,5917.297073238
2020-03-28,6239.838831896
2020-03-27,6377.749563627
2020-03-26,6736.291779135
2020-03-25,6681.336594453
2020-03-24,6736.044984352
2020-03-23,6467.459038287
2020-03-22,5843.158786255
2020-03-21,6149.79835117
2020-03-20,6192.309975228
2020-03-19,6160.004718461
2020-03-18,5365.581534299
2020-03-17,5362.320406925
2020-03-16,5022.578106242
2020-03-15,5381.745246919
2020-03-14,5212.979297886
2020-03-13,5518.647280507
2020-03-12,4724.392684378
2020-03-11,7931.347542963
2020-03-10,7900.821325967
2020-03-09,7915.672114634
2020-03-08,8042.736084463
2020-03-07,8898.942077756
2020-03-06,9129.266627707
2020-03-05,9051.139212389
2020-03-04,8749.500221929
2020-03-03,8772.476036802
2020-03-02,8900.068550262
2020-03-01,8557.504357584
2020-02-29,8569.467784718
2020-02-28,8731.610771305
2020-02-27,8775.595015544
2020-02-26,8829.543592945
2020-02-25,9358.388620384
2020-02-24,9664.370231955
2020-02-23,9923.659319612
2020-02-22,9667.521623153
2020-02-21,9683.453205911
2020-02-20,9612.39263243
2020-02-19,9621.766805943
2020-02-18,10144.896496497
2020-02-17,9711.996027942
2020-02-16,9969.235680452
2020-02-15,9903.077896912
2020-02-14,10327.512334976
2020-02-13,10225.415261826
2020-02-12,10327.554589217
2020-02-11,10229.700902488
2020-02-10,9869.436911635
2020-02-09,10128.750275518
2020-02-08,9899.911944208
2020-02-07,9820.295541559
2020-02-06,9754.07841167
2020-02-05,9602.309743074
2020-02-04,9187.070016251
2020-02-03,9302.36265841
2020-02-02,9339.574889161
2020-02-01,9386.105651619
2020-01-31,9336.132884714
2020-01-30,9503.267999973
2020-01-29,9304.918063766
2020-01-28,9334.836393301
2020-01-27,8895.603627951
2020-01-26,8591.002875698
2020-01-25,8366.208771054
2020-01-24,8440.287025972
2020-01-23,8391.607956581
2020-01-22,8672.801078606
2020-01-21,8747.381850419
2020-01-20,8639.196220239
2020-01-19,8697.342225048
2020-01-18,8929.544856857
2020-01-17,8921.648280804
2020-01-16,8722.037088492
2020-01-15,8807.632433908
2020-01-14,8838.564861799
2020-01-13,8116.969510017
2020-01-12,8164.590607768
2020-01-11,8024.791558571
2020-01-10,8160.41356717
2020-01-09,7829.063239858
2020-01-08,8055.759827258
2020-01-07,8155.216395206
2020-01-06,7764.21795016
2020-01-05,7352.362745092
2020-01-04,7358.491964047
2020-01-03,7317.184074338
2020-01-02,6968.274896337
2020-01-01,7213.918462217
2019-12-31,7202.624250734
2019-12-30,7245.988922674
2019-12-29,7386.37606034
2019-12-28,7312.04457
2019-12-27,7246.422424633
2019-12-26,7211.341193713
2019-12-25,7205.3806879
2019-12-24,7240.62033283
2019-12-23,7329.609333692
2019-12-22,7482.961455839
2019-12-21,7138.888883851
2019-12-20,7185.155243857
2019-12-19,7150.376098438
2019-12-18,7275.754883601
2019-12-17,6624.129257675
2019-12-16,6902.888387618
2019-12-15,7120.922417547
2019-12-14,7078.955218817
2019-12-13,7255.126876879
2019-12-12,7202.46079296
2019-12-11,7199.716155364
2019-12-10,7233.814525048
2019-12-09,7350.418118369
2019-12-08,7516.676668173
2019-12-07,7496.125957769
2019-12-06,7532.61098739
2019-12-05,7386.51006291
2019-12-04,7216.45616286
2019-12-03,7300.20831055
2019-12-02,7315.108656927
2019-12-01,7417.184161887
2019-11-30,7548.613483041
2019-11-29,7740.415549447
2019-11-28,7442.795357732
2019-11-27,7502.033156435
2019-11-26,7169.264737836
2019-11-25,7133.946457871
2019-11-24,6932.313157281
2019-11-23,7316.797514649
2019-11-22,7290.351827984
2019-11-21,7631.016803397
2019-11-20,8097.187492427
2019-11-19,8134.769580205
2019-11-18,8211.78969301
2019-11-17,8503.04943466
2019-11-16,8497.411044782
2019-11-15,8474.539001785
2019-11-14,8662.422431497
2019-11-13,8785.801622778
2019-11-12,8801.603779134
2019-11-11,8732.15412281
2019-11-10,9043.004448601
2019-11-09,8818.43226403
2019-11-08,8791.640946347
2019-11-07,9219.011987478
2019-11-06,9329.520807093
2019-11-05,9311.283796968
2019-11-04,9389.905541185
2019-11-03,9205.743201034
2019-11-02,9290.257018683
2019-11-01,9225.753942278
2019-10-31,9154.923648472
2019-10-30,9162.391745136
